Postal Code,ZIP_CIDE,Walk_Score
H3M,H3M 1X6,55
H3M,H3M 1X7,55
H3M,H3M 1X8,47
H3M,H3M 1X9,39
H3M,H3M 1Y1,31
H3M,H3M 1Y2,36
H3M,H3M 1Y3,60
H3M,H3M 1Y4,57
H3M,H3M 1Y5,65
H3M,H3M 1Y6,42
H3M,H3M 1Y7,40
H3M,H3M 1Y8,38
H3M,H3M 1Y9,51
H3M,H3M 1Z1,65
H3M,H3M 1Z2,65
H3M,H3M 1Z3,37
H3M,H3M 1Z4,37
H3M,H3M 1Z5,37
H3M,H3M 1Z6,53
H3M,H3M 1Z7,44
H3M,H3M 1Z8,57
H3M,H3M 1Z9,57
H3M,H3M 2A1,57
H3M,H3M 2A2,63
H3M,H3M 2A3,65
H3M,H3M 2A4,59
H3M,H3M 2A5,59
H3M,H3M 2A6,53
H3M,H3M 2A7,59
H3M,H3M 2A8,50
H3M,H3M 2A9,48
H3M,H3M 2B1,48
H3M,H3M 2B2,40
H3M,H3M 2B3,40
H3M,H3M 2B4,38
H3M,H3M 2B5,34
H3M,H3M 2B6,38
H3M,H3M 2B7,50
H3M,H3M 2B8,50
H3M,H3M 2B9,63
H3M,H3M 2C1,58
H3M,H3M 2C2,67
H3M,H3M 2C3,67
H3M,H3M 2C4,59
H3M,H3M 2C5,59
H3M,H3M 2C6,50
H3M,H3M 2C7,50
H3M,H3M 2C8,44
H3M,H3M 2C9,32
H3M,H3M 2E1,32
H3M,H3M 2E2,34
H3M,H3M 2E3,34
H3M,H3M 2E4,34
H3M,H3M 2E5,42
H3M,H3M 2E6,52
H3M,H3M 2E7,50
H3M,H3M 2E8,58
H3M,H3M 2E9,58
H3M,H3M 2G1,58
H3M,H3M 2G2,67
H3M,H3M 2G3,64
H3M,H3M 2G4,67
H3M,H3M 2G5,68
H3M,H3M 2G6,65
H3M,H3M 2G7,65
H3M,H3M 2G8,57
H3M,H3M 2G9,54
H3M,H3M 2H1,50
H3M,H3M 2H2,50
H3M,H3M 2H3,52
H3M,H3M 2H4,42
H3M,H3M 2H5,52
H3M,H3M 2H6,64
H3M,H3M 2H7,67
H3M,H3M 2H8,64
H3M,H3M 2H9,67
H3M,H3M 2J1,67
H3M,H3M 2J2,68
H3M,H3M 2J3,65
H3M,H3M 2J4,65
H3M,H3M 2J5,68
H3M,H3M 2J6,65
H3M,H3M 2J7,65
H3M,H3M 2J8,57
H3M,H3M 2J9,44
H3M,H3M 2K1,48
H3M,H3M 2K2,44
H3M,H3M 2K4,34
H3M,H3M 2K5,32
H3M,H3M 2K6,34
H3M,H3M 2K7,36
H3M,H3M 2K8,36
H3M,H3M 2K9,45
H3M,H3M 2L1,45
H3M,H3M 2L2,52
H3M,H3M 2L3,45
H3M,H3M 2L4,56
H3M,H3M 2L5,56
H3M,H3M 2L6,40
H3M,H3M 2L7,40
H3M,H3M 2L8,29
H3M,H3M 2L9,40
H3M,H3M 2M1,36
H3M,H3M 2M2,36
H3M,H3M 2M3,51
H3M,H3M 2M4,51
H3M,H3M 2M5,62
H3M,H3M 2M6,64
H3M,H3M 2M7,64
H3M,H3M 2M8,64
H3M,H3M 2M9,62
H3M,H3M 2N1,67
H3M,H3M 2N2,62
H3M,H3M 2N3,39
H3M,H3M 2N4,42
H3M,H3M 2N5,36
H3M,H3M 2N6,36
H3M,H3M 2N7,43
H3M,H3M 2N8,47
H3M,H3M 2N9,36
H3M,H3M 2P1,51
H3M,H3M 2P2,56
H3M,H3M 2P3,56
H3M,H3M 2P4,62
H3M,H3M 2P5,57
H3M,H3M 2P6,62
H3M,H3M 2P7,64
H3M,H3M 2P8,62
H3M,H3M 2P9,54
H3M,H3M 2R1,54
H3M,H3M 2R2,48
H3M,H3M 2R3,42
H3M,H3M 2R4,43
H3M,H3M 2R5,47
H3M,H3M 2R6,47
H3M,H3M 2R7,62
H3M,H3M 2R8,57
H3M,H3M 2R9,60
H3M,H3M 2S1,58
H3M,H3M 2S2,43
H3M,H3M 2S3,43
H3M,H3M 2S4,45
H3M,H3M 2S5,46
H3M,H3M 2S6,46
H3M,H3M 2S7,47
H3M,H3M 2S8,47
H3M,H3M 2S9,50
H3M,H3M 2T1,49
H3M,H3M 2T2,55
H3M,H3M 2T3,56
H3M,H3M 2T4,55
H3M,H3M 2T5,58
H3M,H3M 2T6,58
H3M,H3M 2T7,58
H3M,H3M 2T8,53
H3M,H3M 2T9,51
H3M,H3M 2V1,37
H3M,H3M 2V2,40
H3M,H3M 2V3,49
H3M,H3M 2V4,58
H3M,H3M 2V5,53
H3M,H3M 2V6,49
H3M,H3M 2V7,45
H3M,H3M 2V8,37
H3M,H3M 2V9,52
H3M,H3M 2W1,52
H3M,H3M 2W2,40
H3M,H3M 2W3,45
H3M,H3M 2W4,53
H3M,H3M 2W5,53
H3M,H3M 2W6,52
H3M,H3M 2W7,51
H3M,H3M 2W8,50
H3M,H3M 2W9,52
H3M,H3M 2X1,50
H3M,H3M 2X2,50
H3M,H3M 2X3,52
H3M,H3M 2X4,52
H3M,H3M 2X5,50
H3M,H3M 2X6,50
H3M,H3M 2X7,50
H3M,H3M 2X8,49
H3M,H3M 2X9,49
H3M,H3M 2Y1,44
H3M,H3M 2Y2,40
H3M,H3M 2Y3,39
H3M,H3M 2Y4,50
H3M,H3M 2Y5,47
H3M,H3M 2Y6,50
H3M,H3M 2Y7,52
H3M,H3M 2Y8,50
H3M,H3M 2Y9,50
H3M,H3M 2Z1,49
H3M,H3M 2Z2,33
H3M,H3M 2Z3,44
H3M,H3M 2Z4,40
H3M,H3M 2Z5,54
H3M,H3M 2Z7,49
H3M,H3M 2Z8,45
H3M,H3M 2Z9,44
H3M,H3M 3A1,44
H3M,H3M 3A2,47
H3M,H3M 3A3,39
H3M,H3M 3A4,49
H3M,H3M 3A7,38
H3M,H3M 3A8,38
H3M,H3M 3A9,52
H3M,H3M 3B1,31
H3M,H3M 3B2,55
H3M,H3M 3B3,52
H3M,H3M 3B4,52
H3M,H3M 3B5,52
H3M,H3M 3B6,52
H3M,H3M 3B7,51
H3M,H3M 3B8,51
H3M,H3M 3B9,51
H3M,H3M 3C1,51
H3M,H3M 3C2,54
H3M,H3M 3C4,57
H3M,H3M 3C5,57
H3M,H3M 3C6,57
H3M,H3M 3C7,54
H3M,H3M 3C8,57
H3M,H3M 3C9,54
H3M,H3M 3E1,54
H3M,H3M 3E2,52
H3M,H3M 3E3,52
H3M,H3M 3E4,41
H3M,H3M 3E5,40
H3M,H3M 3E6,51
H3M,H3M 3E7,39
H3M,H3M 3E8,59
H3M,H3M 3E9,49
H3M,H3M 3G1,67
H3M,H3M 3G2,54
H3M,H3M 3G3,52
H3M,H3M 3G4,52
H3N,H3N 0A2,74
H3N,H3N 1A1,65
H3N,H3N 1A2,71
H3N,H3N 1A3,71
H3N,H3N 1A4,60
H3N,H3N 1A5,60
H3N,H3N 1A6,60
H3N,H3N 1A7,66
H3N,H3N 1A8,66
H3N,H3N 1A9,66
H3N,H3N 1B1,66
H3N,H3N 1B2,64
H3N,H3N 1B3,68
H3N,H3N 1B4,64
H3N,H3N 1B5,68
H3N,H3N 1B6,68
H3N,H3N 1B7,71
H3N,H3N 1B8,71
H3N,H3N 1B9,71
H3N,H3N 1C2,54
H3N,H3N 1C3,54
H3N,H3N 1C4,63
H3N,H3N 1C5,63
H3N,H3N 1C6,62
H3N,H3N 1C7,63
H3N,H3N 1C8,63
H3N,H3N 1C9,63
H3N,H3N 1E1,63
H3N,H3N 1E2,63
H3N,H3N 1E3,64
H3N,H3N 1E4,64
H3N,H3N 1E5,64
H3N,H3N 1E6,64
H3N,H3N 1E7,64
H3N,H3N 1E8,64
H3N,H3N 1E9,65
H3N,H3N 1G1,65
H3N,H3N 1G2,65
H3N,H3N 1G3,63
H3N,H3N 1G4,63
H3N,H3N 1G5,63
H3N,H3N 1G6,64
H3N,H3N 1G7,64
H3N,H3N 1G8,64
H3N,H3N 1G9,64
H3N,H3N 1H1,64
H3N,H3N 1H2,65
H3N,H3N 1H3,65
H3N,H3N 1H4,65
H3N,H3N 1H5,65
H3N,H3N 1H6,70
H3N,H3N 1H7,66
H3N,H3N 1H8,70
H3N,H3N 1H9,70
H3N,H3N 1J1,70
H3N,H3N 1J2,68
H3N,H3N 1J3,70
H3N,H3N 1J4,68
H3N,H3N 1J5,68
H3N,H3N 1J6,66
H3N,H3N 1J7,66
H3N,H3N 1J8,66
H3N,H3N 1J9,66
H3N,H3N 1K1,66
H3N,H3N 1K2,49
H3N,H3N 1K3,74
H3N,H3N 1K4,74
H3N,H3N 1K5,74
H3N,H3N 1K6,75
H3N,H3N 1K7,75
H3N,H3N 1K8,75
H3N,H3N 1K9,72
H3N,H3N 1L1,73
H3N,H3N 1L2,72
H3N,H3N 1L3,73
H3N,H3N 1L4,73
H3N,H3N 1L5,73
H3N,H3N 1L6,72
H3N,H3N 1L7,72
H3N,H3N 1L8,72
H3N,H3N 1L9,72
H3N,H3N 1M1,72
H3N,H3N 1M2,69
H3N,H3N 1M3,85
H3N,H3N 1M5,85
H3N,H3N 1M6,85
H3N,H3N 1M7,82
H3N,H3N 1M8,81
H3N,H3N 1M9,81
H3N,H3N 1N1,81
H3N,H3N 1N2,81
H3N,H3N 1N3,81
H3N,H3N 1N4,81
H3N,H3N 1N5,81
H3N,H3N 1N6,79
H3N,H3N 1N7,79
H3N,H3N 1N8,79
H3N,H3N 1N9,77
H3N,H3N 1P1,77
H3N,H3N 1P2,77
H3N,H3N 1P3,75
H3N,H3N 1P4,75
H3N,H3N 1P5,75
H3N,H3N 1P6,75
H3N,H3N 1P7,82
H3N,H3N 1P8,85
H3N,H3N 1P9,86
H3N,H3N 1R1,86
H3N,H3N 1R2,86
H3N,H3N 1R3,86
H3N,H3N 1R4,86
H3N,H3N 1R5,83
H3N,H3N 1R6,83
H3N,H3N 1R7,82
H3N,H3N 1R8,81
H3N,H3N 1S1,81
H3N,H3N 1S2,81
H3N,H3N 1S3,81
H3N,H3N 1S4,81
H3N,H3N 1S5,81
H3N,H3N 1S6,77
H3N,H3N 1S7,77
H3N,H3N 1S8,77
H3N,H3N 1S9,77
H3N,H3N 1T1,77
H3N,H3N 1T2,77
H3N,H3N 1T3,85
H3N,H3N 1T4,82
H3N,H3N 1T5,82
H3N,H3N 1T6,82
H3N,H3N 1T7,82
H3N,H3N 1V1,74
H3N,H3N 1V4,83
H3N,H3N 1V5,78
H3N,H3N 1V7,80
H3N,H3N 1V8,80
H3N,H3N 1V9,78
H3N,H3N 1W1,78
H3N,H3N 1W2,78
H3N,H3N 1W3,76
H3N,H3N 1W5,85
H3N,H3N 1W6,85
H3N,H3N 1W7,85
H3N,H3N 1W8,85
H3N,H3N 1W9,85
H3N,H3N 1X1,85
H3N,H3N 1X7,87
H3N,H3N 1X9,88
H3N,H3N 1Y4,82
H3N,H3N 1Y5,77
H3N,H3N 1Y6,83
H3N,H3N 1Y7,85
H3N,H3N 1Y8,85
H3N,H3N 1Y9,85
H3N,H3N 1Z1,86
H3N,H3N 1Z2,86
H3N,H3N 1Z5,64
H3N,H3N 1Z6,64
H3N,H3N 1Z7,83
H3N,H3N 1Z8,83
H3N,H3N 1Z9,85
H3N,H3N 2A2,63
H3N,H3N 2A3,79
H3N,H3N 2A4,73
H3N,H3N 2A5,73
H3N,H3N 2A6,63
H3N,H3N 2A7,63
H3N,H3N 2A8,53
H3N,H3N 2A9,63
H3N,H3N 2B1,56
H3N,H3N 2B2,83
H3N,H3N 2B3,83
H3N,H3N 2B4,85
H3N,H3N 2B5,82
H3N,H3N 2B6,79
H3N,H3N 2B7,79
H3N,H3N 2B8,73
H3N,H3N 2B9,73
H3N,H3N 2C1,67
H3N,H3N 2C2,67
H3N,H3N 2C3,63
H3N,H3N 2C4,63
H3N,H3N 2C5,63
H3N,H3N 2C6,60
H3N,H3N 2C7,74
H3N,H3N 2C9,83
H3N,H3N 2E1,83
H3N,H3N 2E3,82
H3N,H3N 2E4,79
H3N,H3N 2E5,79
H3N,H3N 2E6,72
H3N,H3N 2E7,72
H3N,H3N 2E8,67
H3N,H3N 2E9,65
H3N,H3N 2G1,63
H3N,H3N 2G2,62
H3N,H3N 2G3,62
H3N,H3N 2G4,63
H3N,H3N 2G5,57
H3N,H3N 2G6,53
H3N,H3N 2G7,80
H3N,H3N 2G8,80
H3N,H3N 2G9,82
H3N,H3N 2H1,81
H3N,H3N 2H2,78
H3N,H3N 2H3,78
H3N,H3N 2H4,70
H3N,H3N 2H5,70
H3N,H3N 2H6,65
H3N,H3N 2H7,65
H3N,H3N 2H8,64
H3N,H3N 2H9,64
H3N,H3N 2J1,63
H3N,H3N 2J2,62
H3N,H3N 2J3,57
H3N,H3N 2J4,53
H3N,H3N 2J5,80
H3N,H3N 2J6,80
H3N,H3N 2J7,79
H3N,H3N 2J8,81
H3N,H3N 2J9,78
H3N,H3N 2K1,78
H3N,H3N 2K2,70
H3N,H3N 2K3,70
H3N,H3N 2K4,65
H3N,H3N 2K5,65
H3N,H3N 2K6,64
H3N,H3N 2K7,64
H3N,H3N 2K8,62
H3N,H3N 2K9,64
H3N,H3N 2L1,57
H3N,H3N 2L2,57
H3N,H3N 2L3,80
H3N,H3N 2L4,78
H3N,H3N 2L5,79
H3N,H3N 2L6,79
H3N,H3N 2L7,75
H3N,H3N 2L8,74
H3N,H3N 2L9,68
H3N,H3N 2M1,68
H3N,H3N 2M2,65
H3N,H3N 2M3,64
H3N,H3N 2M4,64
H3N,H3N 2M5,64
H3N,H3N 2M6,64
H3N,H3N 2M7,64
H3N,H3N 2M8,69
H3N,H3N 2M9,69
H3N,H3N 2N1,78
H3N,H3N 2N2,78
H3N,H3N 2N4,79
H3N,H3N 2N5,79
H3N,H3N 2N6,74
H3N,H3N 2N7,74
H3N,H3N 2N8,68
H3N,H3N 2N9,68
H3N,H3N 2P1,65
H3N,H3N 2P2,66
H3N,H3N 2P3,64
H3N,H3N 2P4,64
H3N,H3N 2P5,64
H3N,H3N 2P6,64
H3N,H3N 2P7,63
H3N,H3N 2P8,69
H3N,H3N 2P9,78
H3N,H3N 2R1,77
H3N,H3N 2R2,77
H3N,H3N 2R3,77
H3N,H3N 2R4,74
H3N,H3N 2R5,74
H3N,H3N 2R6,65
H3N,H3N 2R7,68
H3N,H3N 2R8,65
H3N,H3N 2R9,65
H3N,H3N 2S1,64
H3N,H3N 2S2,64
H3N,H3N 2S3,66
H3N,H3N 2S4,63
H3N,H3N 2S5,63
H3N,H3N 2S6,60
H3N,H3N 2S7,75
H3N,H3N 2S8,77
H3N,H3N 2S9,77
H3N,H3N 2T1,77
H3N,H3N 2T2,73
H3N,H3N 2T3,74
H3N,H3N 2T4,69
H3N,H3N 2T5,65
H3N,H3N 2T6,65
H3N,H3N 2T7,65
H3N,H3N 2T8,65
H3N,H3N 2T9,65
H3N,H3N 2V1,66
H3N,H3N 2V2,66
H3N,H3N 2V3,63
H3N,H3N 2V4,63
H3N,H3N 2V5,75
H3N,H3N 2V6,75
H3N,H3N 2V7,75
H3N,H3N 2V8,70
H3N,H3N 2V9,65
H3N,H3N 2W1,69
H3N,H3N 2W2,65
H3N,H3N 2W3,65
H3N,H3N 2W4,66
H3N,H3N 2W5,64
H3N,H3N 2W6,66
H3N,H3N 2W7,73
H3N,H3N 2W8,85
H3N,H3N 2W9,68
H3N,H3N 2X2,73
H3N,H3N 2X4,53
H3N,H3N 2X5,62
H3N,H3N 2X6,85
H3N,H3N 2X7,64
H3N,H3N 2X8,63
H3N,H3N 2X9,85
H3N,H3N 2Y2,80
H3N,H3N 2Y3,86
H3N,H3N 2Y5,85
H3N,H3N 2Y6,76
H3N,H3N 2Y7,75
H3N,H3N 2Y8,85
H3N,H3N 2Y9,72
H3N,H3N 2Z1,85
H3N,H3N 2Z2,56
H3P,H3P 0A1,73
H3P,H3P 0A2,60
H3P,H3P 0A3,80
H3P,H3P 0A4,64
H3P,H3P 0A5,66
H3P,H3P 1A1,63
H3P,H3P 1A2,63
H3P,H3P 1A3,63
H3P,H3P 1A4,66
H3P,H3P 1A5,66
H3P,H3P 1A6,63
H3P,H3P 1A7,68
H3P,H3P 1A8,64
H3P,H3P 1B1,65
H3P,H3P 1B2,64
H3P,H3P 1B3,69
H3P,H3P 1B4,73
H3P,H3P 1B5,74
H3P,H3P 1B6,67
H3P,H3P 1B7,65
H3P,H3P 1B8,65
H3P,H3P 1B9,73
H3P,H3P 1C1,73
H3P,H3P 1C2,67
H3P,H3P 1C3,69
H3P,H3P 1C4,67
H3P,H3P 1C5,70
H3P,H3P 1C6,74
H3P,H3P 1C7,73
H3P,H3P 1C8,72
H3P,H3P 1C9,73
H3P,H3P 1E1,69
H3P,H3P 1E2,68
H3P,H3P 1E3,68
H3P,H3P 1E4,68
H3P,H3P 1E5,68
H3P,H3P 1E6,68
H3P,H3P 1E7,68
H3P,H3P 1E8,66
H3P,H3P 1E9,74
H3P,H3P 1G1,77
H3P,H3P 1G2,75
H3P,H3P 1G3,76
H3P,H3P 1G4,74
H3P,H3P 1G5,74
H3P,H3P 1G6,68
H3P,H3P 1G7,71
H3P,H3P 1G8,65
H3P,H3P 1G9,65
H3P,H3P 1H1,66
H3P,H3P 1H2,64
H3P,H3P 1H3,77
H3P,H3P 1H4,77
H3P,H3P 1H5,79
H3P,H3P 1H6,71
H3P,H3P 1H7,74
H3P,H3P 1H8,61
H3P,H3P 1H9,69
H3P,H3P 1J1,69
H3P,H3P 1J2,66
H3P,H3P 1J3,64
H3P,H3P 1J4,64
H3P,H3P 1J5,65
H3P,H3P 1J6,64
H3P,H3P 1J7,79
H3P,H3P 1J8,77
H3P,H3P 1J9,71
H3P,H3P 1K1,71
H3P,H3P 1K2,80
H3P,H3P 1K3,80
H3P,H3P 1K4,80
H3P,H3P 1K5,77
H3P,H3P 1K6,76
H3P,H3P 1K7,76
H3P,H3P 1K8,68
H3P,H3P 1K9,68
H3P,H3P 1L1,66
H3P,H3P 1L2,64
H3P,H3P 1L3,63
H3P,H3P 1L4,63
H3P,H3P 1L5,79
H3P,H3P 1L6,79
H3P,H3P 1L7,76
H3P,H3P 1L8,72
H3P,H3P 1L9,64
H3P,H3P 1M1,64
H3P,H3P 1M2,62
H3P,H3P 1M3,62
H3P,H3P 1M4,80
H3P,H3P 1M5,80
H3P,H3P 1M6,79
H3P,H3P 1M7,78
H3P,H3P 1M8,76
H3P,H3P 1M9,76
H3P,H3P 1N1,60
H3P,H3P 1N2,60
H3P,H3P 1N3,62
H3P,H3P 1N4,62
H3P,H3P 1N5,78
H3P,H3P 1N6,78
H3P,H3P 1N7,74
H3P,H3P 1N8,74
H3P,H3P 1N9,72
H3P,H3P 1P1,65
H3P,H3P 1P2,60
H3P,H3P 1P3,60
H3P,H3P 1P4,59
H3P,H3P 1P5,62
H3P,H3P 1P6,62
H3P,H3P 1P7,77
H3P,H3P 1P8,77
H3P,H3P 1P9,75
H3P,H3P 1R1,77
H3P,H3P 1R2,70
H3P,H3P 1R3,70
H3P,H3P 1R4,59
H3P,H3P 1R5,59
H3P,H3P 1R6,66
H3P,H3P 1R7,66
H3P,H3P 1R8,70
H3P,H3P 1R9,77
H3P,H3P 1S1,73
H3P,H3P 1S2,73
H3P,H3P 1S3,70
H3P,H3P 1S4,70
H3P,H3P 1S5,59
H3P,H3P 1S6,60
H3P,H3P 1S7,60
H3P,H3P 1S8,63
H3P,H3P 1S9,67
H3P,H3P 1T1,71
H3P,H3P 1T2,71
H3P,H3P 1T3,70
H3P,H3P 1T4,70
H3P,H3P 1T5,65
H3P,H3P 1T6,56
H3P,H3P 1T7,56
H3P,H3P 1T8,63
H3P,H3P 1T9,63
H3P,H3P 1V1,70
H3P,H3P 1V2,67
H3P,H3P 1V3,67
H3P,H3P 1V4,67
H3P,H3P 1V5,71
H3P,H3P 1V6,70
H3P,H3P 1V7,65
H3P,H3P 1V8,65
H3P,H3P 1V9,67
H3P,H3P 1W1,67
H3P,H3P 1W2,68
H3P,H3P 1W3,63
H3P,H3P 1W4,63
H3P,H3P 1W5,62
H3P,H3P 1W6,69
H3P,H3P 1W7,69
H3P,H3P 1W8,69
H3P,H3P 1W9,66
H3P,H3P 1X1,66
H3P,H3P 1X2,66
H3P,H3P 1X3,66
H3P,H3P 1X4,70
H3P,H3P 1X5,65
H3P,H3P 1X6,65
H3P,H3P 1X7,60
H3P,H3P 1X8,60
H3P,H3P 1X9,62
H3P,H3P 1Y1,62
H3P,H3P 1Y2,69
H3P,H3P 1Y3,69
H3P,H3P 1Y4,69
H3P,H3P 1Y5,70
H3P,H3P 1Y6,70
H3P,H3P 1Y7,75
H3P,H3P 1Z1,60
H3P,H3P 1Z3,65
H3P,H3P 1Z4,65
H3P,H3P 1Z5,68
H3P,H3P 1Z6,69
H3P,H3P 1Z7,73
H3P,H3P 1Z8,69
H3P,H3P 1Z9,72
H3P,H3P 2A1,73
H3P,H3P 2A2,73
H3P,H3P 2A3,65
H3P,H3P 2A4,71
H3P,H3P 2A5,68
H3P,H3P 2A6,73
H3P,H3P 2A7,74
H3P,H3P 2A8,74
H3P,H3P 2A9,73
H3P,H3P 2B1,74
H3P,H3P 2B2,74
H3P,H3P 2B3,74
H3P,H3P 2B4,74
H3P,H3P 2B5,74
H3P,H3P 2B6,62
H3P,H3P 2B8,71
H3P,H3P 2B9,71
H3P,H3P 2C1,75
H3P,H3P 2C2,75
H3P,H3P 2C3,74
H3P,H3P 2C5,74
H3P,H3P 2C7,75
H3P,H3P 2C8,75
H3P,H3P 2C9,73
H3P,H3P 2E1,73
H3P,H3P 2E2,69
H3P,H3P 2E3,69
H3P,H3P 2E4,69
H3P,H3P 2E5,69
H3P,H3P 2E6,69
H3P,H3P 2E7,70
H3P,H3P 2E8,70
H3P,H3P 2E9,71
H3P,H3P 2G1,76
H3P,H3P 2G2,76
H3P,H3P 2G3,77
H3P,H3P 2G4,77
H3P,H3P 2G5,78
H3P,H3P 2H1,74
H3P,H3P 2H2,75
H3P,H3P 2H3,75
H3P,H3P 2H4,70
H3P,H3P 2H5,70
H3P,H3P 2H7,73
H3P,H3P 2H9,65
H3P,H3P 2J1,71
H3P,H3P 2J2,70
H3P,H3P 2J3,77
H3P,H3P 2J4,80
H3P,H3P 2J5,80
H3P,H3P 2J6,80
H3P,H3P 2J7,80
H3P,H3P 2J8,80
H3P,H3P 2J9,79
H3P,H3P 2K1,74
H3P,H3P 2K2,74
H3P,H3P 2K3,71
H3P,H3P 2K4,63
H3P,H3P 2K5,80
H3P,H3P 2K6,80
H3P,H3P 2K7,80
H3P,H3P 2K8,80
H3P,H3P 2K9,80
H3P,H3P 2L1,80
H3P,H3P 2L3,62
H3P,H3P 2L4,62
H3P,H3P 2L5,68
H3P,H3P 2L6,73
H3P,H3P 2L7,73
H3P,H3P 2L8,75
H3P,H3P 2L9,73
H3P,H3P 2M1,75
H3P,H3P 2M2,75
H3P,H3P 2M3,78
H3P,H3P 2M4,76
H3P,H3P 2M5,76
H3P,H3P 2M6,76
H3P,H3P 2M7,75
H3P,H3P 2M8,75
H3P,H3P 2M9,70
H3P,H3P 2N1,72
H3P,H3P 2N2,69
H3P,H3P 2N3,69
H3P,H3P 2N4,69
H3P,H3P 2N5,69
H3P,H3P 2N6,69
H3P,H3P 2N7,69
H3P,H3P 2N8,69
H3P,H3P 2N9,67
H3P,H3P 2P1,68
H3P,H3P 2P2,69
H3P,H3P 2P3,69
H3P,H3P 2P4,66
H3P,H3P 2P5,69
H3P,H3P 2P6,65
H3P,H3P 2P7,66
H3P,H3P 2P8,65
H3P,H3P 2R1,70
H3P,H3P 2R2,72
H3P,H3P 2R3,72
H3P,H3P 2R4,72
H3P,H3P 2R5,68
H3P,H3P 2R6,68
H3P,H3P 2R7,68
H3P,H3P 2R8,72
H3P,H3P 2R9,72
H3P,H3P 2S1,68
H3P,H3P 2S2,63
H3P,H3P 2S3,72
H3P,H3P 2S4,72
H3P,H3P 2S5,70
H3P,H3P 2S6,70
H3P,H3P 2S7,74
H3P,H3P 2S8,74
H3P,H3P 2S9,80
H3P,H3P 2T1,80
H3P,H3P 2T2,80
H3P,H3P 2T3,80
H3P,H3P 2T4,80
H3P,H3P 2T5,80
H3P,H3P 2T6,79
H3P,H3P 2T8,79
H3P,H3P 2T9,79
H3P,H3P 2V1,75
H3P,H3P 2V2,72
H3P,H3P 2V3,75
H3P,H3P 2V4,75
H3P,H3P 2V5,73
H3P,H3P 2V6,74
H3P,H3P 2V7,70
H3P,H3P 2V8,74
H3P,H3P 2V9,68
H3P,H3P 2W3,73
H3P,H3P 2W5,75
H3P,H3P 2W6,75
H3P,H3P 2W7,74
H3P,H3P 2W8,73
H3P,H3P 2W9,72
H3P,H3P 2X1,72
H3P,H3P 2X2,72
H3P,H3P 2X3,70
H3P,H3P 2X4,70
H3P,H3P 2X5,66
H3P,H3P 2X6,63
H3P,H3P 2X8,60
H3P,H3P 2X9,65
H3P,H3P 2Y1,63
H3P,H3P 2Y2,66
H3P,H3P 2Y3,69
H3P,H3P 2Y4,66
H3P,H3P 2Y5,69
H3P,H3P 2Y6,71
H3P,H3P 2Y7,71
H3P,H3P 2Y8,72
H3P,H3P 2Y9,69
H3P,H3P 2Z1,64
H3P,H3P 2Z2,70
H3P,H3P 2Z3,70
H3P,H3P 2Z8,59
H3P,H3P 2Z9,74
H3P,H3P 3A1,74
H3P,H3P 3A2,74
H3P,H3P 3A3,74
H3P,H3P 3A4,74
H3P,H3P 3A5,63
H3P,H3P 3A6,67
H3P,H3P 3A7,63
H3P,H3P 3A8,63
H3P,H3P 3A9,62
H3P,H3P 3B1,63
H3P,H3P 3B2,56
H3P,H3P 3B3,63
H3P,H3P 3B4,56
H3P,H3P 3B5,65
H3P,H3P 3B6,75
H3P,H3P 3B7,73
H3P,H3P 3B8,73
H3P,H3P 3B9,73
H3P,H3P 3C1,73
H3P,H3P 3C2,65
H3P,H3P 3C5,73
H3P,H3P 3C6,73
H3P,H3P 3C7,73
H3P,H3P 3C8,78
H3P,H3P 3E1,70
H3P,H3P 3E2,73
H3P,H3P 3E5,66
H3P,H3P 3E8,75
H3P,H3P 3E9,64
H3P,H3P 3G4,73
H3P,H3P 3G5,69
H3P,H3P 3G6,63
H3P,H3P 3H4,64
H3P,H3P 3H5,76
H3P,H3P 3H6,73
H3P,H3P 3H7,73
H3P,H3P 3H8,58
H3P,H3P 3H9,75
H3P,H3P 3J4,73
H3P,H3P 3J5,73
H3P,H3P 3J6,65
H3P,H3P 3J7,62
H3P,H3P 3J8,65
H3P,H3P 3J9,65
H3P,H3P 3K1,65
H3P,H3P 3K2,62
H3P,H3P 3K3,61
H3P,H3P 3K4,61
H3P,H3P 3K5,61
H3P,H3P 3K6,61
H3P,H3P 3K7,60
H3P,H3P 3K8,62
H3P,H3P 3M9,78
H3P,H3P 3N1,60
H3P,H3P 3N3,60
H3P,H3P 3N4,73
H3P,H3P 3N5,60
H3P,H3P 3N6,78
H3P,H3P 3N7,73
H3P,H3P 3N8,73
H3P,H3P 3N9,73
H3P,H3P 3P1,70
H3R,H3R 0A1,73
H3R,H3R 0A2,Walk
H3R,H3R 1A1,52
H3R,H3R 1A2,51
H3R,H3R 1A3,49
H3R,H3R 1A4,46
H3R,H3R 1A5,45
H3R,H3R 1A6,45
H3R,H3R 1A7,55
H3R,H3R 1A8,51
H3R,H3R 1A9,66
H3R,H3R 1B1,66
H3R,H3R 1B2,72
H3R,H3R 1B3,72
H3R,H3R 1B4,57
H3R,H3R 1B5,57
H3R,H3R 1B6,48
H3R,H3R 1B7,48
H3R,H3R 1B8,45
H3R,H3R 1B9,45
H3R,H3R 1C1,51
H3R,H3R 1C2,57
H3R,H3R 1C3,68
H3R,H3R 1C4,68
H3R,H3R 1C5,63
H3R,H3R 1C6,63
